JSHSHIR,NS10_CODE,NS11_CODE,NA2_CODE,MONTH,NAC,UPL,YEAR,DISTRICT_NAME
YTT_003915,26,2610,47,11,3535604.587787709,2769282.224168869,2026,Uchtepa tumani
YTT_003011,26,2604,100,8,575753.8181209081,407032.74318336335,2026,Yakkasaroy tumani
YTT_002562,26,5026,199,4,13435451.82394846,11254815.546021767,2026,Toshkent shahri (maxsus toifa)
YTT_001897,26,2604,51,4,2179839.9193882216,1802520.715422977,2026,Yakkasaroy tumani
YTT_004154,26,2606,1,1,1134323.7508753187,862744.0916015857,2026,Chilonzor tumani
YTT_004697,26,2612,51,7,1060554.2733422176,955656.7213943509,2026,Yangihayot tumani
YTT_002916,26,2612,172,11,7510586.847923774,6275326.150969692,2026,Yangihayot tumani
YTT_002603,26,2603,99,1,3497779.0861614225,2753446.927070377,2026,Yunusobod tumani
YTT_001328,26,2605,46,7,1040264.7116610025,1019915.4861404997,2026,Shayxontohur tumani
YTT_002675,26,2605,100,5,4552081.931676498,3230286.4068913655,2026,Shayxontohur tumani
YTT_003767,26,2610,47,8,1750788.1696291212,1463214.4240658053,2026,Uchtepa tumani
YTT_000829,26,2601,130,1,4051547.1197642325,3481001.138789216,2026,Mirobod tumani
YTT_001664,26,5026,186,6,8675097.322314344,6343555.859962217,2026,Toshkent shahri (maxsus toifa)
YTT_004554,26,2603,47,9,17849635.108216822,17144911.21622784,2026,Yunusobod tumani
YTT_003043,26,2603,51,11,9466024.558956917,7179394.013223546,2026,Yunusobod tumani
YTT_003913,26,2605,46,2,1014522.8037186117,815382.9458165083,2026,Shayxontohur tumani
YTT_001357,26,2603,134,5,3627721.8025316056,3147444.40894395,2026,Yunusobod tumani
YTT_002183,26,2602,51,5,1975402.6150997658,1562373.632307641,2026,Mirzo Ulug'bek tumani
YTT_002608,26,2612,99,11,4283826.379631418,4060585.089656077,2026,Yangihayot tumani
YTT_003077,26,5026,100,12,5026652.932642596,3852925.735463102,2026,Toshkent shahri (maxsus toifa)
YTT_003977,26,2607,130,1,1879148.5055750299,1589418.8282639496,2026,Sergeli tumani
YTT_002425,26,2602,51,3,826903.2846741095,794516.5480955716,2026,Mirzo Ulug'bek tumani
YTT_004585,26,2611,172,2,579542.683095741,559233.0001525127,2026,Bektemir tumani
YTT_004962,26,2610,100,7,5079198.186410999,5007982.7538011195,2026,Uchtepa tumani
YTT_004396,26,2606,32,6,15601137.304493152,15574148.751244854,2026,Chilonzor tumani
YTT_001625,26,2607,181,1,8284042.649014786,6677484.9816034185,2026,Sergeli tumani
YTT_003621,26,2612,186,5,2613959.625080271,2094292.2909589314,2026,Yangihayot tumani
YTT_000815,26,2605,51,6,1590350.5304048795,1221125.8279216718,2026,Shayxontohur tumani
YTT_000114,26,2606,32,12,1648260.2161489332,1457858.649244001,2026,Chilonzor tumani
YTT_002005,26,2612,199,5,8776101.692117818,6635734.666512454,2026,Yangihayot tumani
YTT_002674,26,2606,100,5,2711159.8618684844,2222013.176696081,2026,Chilonzor tumani
YTT_001927,26,2602,199,8,2621329.6359125557,2089581.2815274033,2026,Mirzo Ulug'bek tumani
YTT_002064,26,2612,130,2,9858872.158382982,8776024.434065092,2026,Yangihayot tumani
YTT_001413,26,2602,134,5,16262772.97011265,12578005.621609708,2026,Mirzo Ulug'bek tumani
YTT_002381,26,2612,172,8,1209599.7239340143,949854.1209967369,2026,Yangihayot tumani
YTT_001500,26,2609,182,3,16328941.840094415,14319153.595803954,2026,Olmazor tumani
YTT_000871,26,2608,100,2,8424498.333603323,7473076.475518717,2026,Yashnobod tumani
YTT_004561,26,2605,46,9,9277006.494965771,6662037.278273132,2026,Shayxontohur tumani
YTT_002345,26,2605,181,4,8229474.277201805,6442593.665535056,2026,Shayxontohur tumani
YTT_000319,26,2610,47,7,11702991.440562978,8537671.18267748,2026,Uchtepa tumani
YTT_002527,5026,2603,172,10,2564381.8002833435,2425810.4895461327,2026,Yunusobod tumani
YTT_003050,26,2603,47,10,9206060.697314752,7209433.844631686,2026,Yunusobod tumani
YTT_002328,26,2610,1,6,1388524.2635670628,1189929.3624403076,2026,Uchtepa tumani
YTT_004399,26,2612,186,3,6640387.808763946,4836834.00421837,2026,Yangihayot tumani
YTT_001122,26,2612,32,3,23780280.244420025,20403431.648616113,2026,Yangihayot tumani
YTT_000890,26,2601,172,2,9645466.515395815,7347451.345856836,2026,Mirobod tumani
YTT_000555,26,2606,186,11,668064.0622698155,523157.010883092,2026,Chilonzor tumani
YTT_002783,26,2612,130,9,14275631.24054825,14264394.973692391,2026,Yangihayot tumani
YTT_004434,26,2604,32,9,7384426.877826594,6806254.484568557,2026,Yakkasaroy tumani
YTT_001976,26,5026,47,8,2304263.9243362388,1851001.6926749593,2026,Toshkent shahri (maxsus toifa)
YTT_000858,26,2611,47,1,6097798.581742483,5808650.663573526,2026,Bektemir tumani
YTT_000944,26,5026,182,5,3589953.718254485,2944448.136714129,2026,Toshkent shahri (maxsus toifa)
YTT_004293,26,2602,100,8,1755901.510144941,1300893.2002210976,2026,Mirzo Ulug'bek tumani
YTT_002622,26,2611,199,12,1223098.5220036744,901222.3369337878,2026,Bektemir tumani
YTT_000421,26,2609,100,10,4976886.535449126,3586371.341825435,2026,Olmazor tumani
YTT_003486,26,2608,172,11,10863050.586161682,8756724.330290344,2026,Yashnobod tumani
YTT_003195,26,2609,172,7,10228860.915490927,9127416.212050809,2026,Olmazor tumani
YTT_004265,26,2612,1,5,1816589.718810012,1519304.8177141065,2026,Yangihayot tumani
YTT_002273,26,2608,199,9,1231946.577428255,1101681.778870576,2026,Yashnobod tumani
YTT_004140,26,2608,32,9,5126607.653988167,3660345.7212990182,2026,Yashnobod tumani
YTT_000951,26,2604,46,4,490907.7447912501,422334.7783575123,2026,Yakkasaroy tumani
YTT_004871,26,2611,172,8,10452651.175843723,9012002.854159627,2026,Bektemir tumani
YTT_003504,26,2608,38,12,7839826.35611292,7185245.383962935,2026,Yashnobod tumani
YTT_002635,26,2609,182,6,10006251.272348434,9577977.824608149,2026,Olmazor tumani
YTT_004820,26,2608,181,9,5230332.285050208,4776324.866399709,2026,Yashnobod tumani
YTT_003454,26,2612,134,2,988797.1828419032,752845.4666009273,2026,Yangihayot tumani
YTT_000292,26,2603,100,4,1939270.6741765025,1722970.2858847503,2026,Yunusobod tumani
YTT_003469,26,2603,199,9,719831.9109289106,545576.2127885846,2026,Yunusobod tumani
YTT_002098,26,2607,181,5,2514214.886125838,2438201.7364167776,2026,Sergeli tumani
YTT_000264,26,2607,46,4,635706.5623814776,569557.3509144713,2026,Sergeli tumani
YTT_002470,26,2608,51,10,7595650.096243472,6342059.512355982,2026,Yashnobod tumani
YTT_000733,26,2609,134,4,3539918.9357594517,2988612.801756686,2026,Olmazor tumani
YTT_002184,26,2610,51,5,1899569.5796443033,1785989.4498169885,2026,Uchtepa tumani
YTT_004269,26,2604,172,10,14553084.993674448,13125298.141557861,2026,Yakkasaroy tumani
YTT_001293,26,2602,100,11,1221650.8834199633,966799.4472275546,2026,Mirzo Ulug'bek tumani
YTT_001516,26,2610,99,5,6716948.125032587,5634794.715134798,2026,Uchtepa tumani
YTT_002368,26,5026,172,5,980254.0433267961,708989.0008228018,2026,Toshkent shahri (maxsus toifa)
YTT_002847,26,2601,199,3,342676.49927456316,286902.50572900166,2026,Mirobod tumani
YTT_002582,26,2608,32,5,1229214.047447567,1201805.091839589,2026,Yashnobod tumani
YTT_002491,26,2610,130,4,423334.4847510012,377328.05923239526,2026,Uchtepa tumani
YTT_001138,26,2610,51,3,9587.717454780393,7152.203901794665,2026,Uchtepa tumani
YTT_001872,26,5026,186,3,421652.7073804258,387437.38621918205,2026,Toshkent shahri (maxsus toifa)
YTT_000215,26,2609,100,8,1295700.2429873438,953662.5539050672,2026,Olmazor tumani
YTT_001155,26,5026,47,3,1980776.2192065762,1934407.1148066118,2026,Toshkent shahri (maxsus toifa)
YTT_004541,26,2605,1,5,2832686.9643872567,2018628.688186775,2026,Shayxontohur tumani
YTT_003331,26,2601,186,2,1032793.5387496111,877427.609997909,2026,Mirobod tumani
YTT_002896,26,2612,182,4,3064896.08731883,2808626.837844309,2026,Yangihayot tumani
YTT_004377,26,2612,181,10,2642649.738752756,2249409.128402282,2026,Yangihayot tumani
YTT_002580,26,2609,186,3,3300846.4536792943,3210398.3127262085,2026,Olmazor tumani
YTT_001757,26,2606,47,9,11648300.182007305,9709599.460152594,2026,Chilonzor tumani
YTT_001795,26,2605,172,5,729796.3882662558,655163.3392138265,2026,Shayxontohur tumani
YTT_002698,26,2610,134,3,6833175.075373073,5025237.69214467,2026,Uchtepa tumani
YTT_001455,26,5026,199,3,3577886.3348237933,2567036.9705058555,2026,Toshkent shahri (maxsus toifa)
YTT_001536,26,2612,1,1,377451.1739721101,285482.3016165363,2026,Yangihayot tumani
YTT_003385,26,2607,1,1,5096538.668122733,5054475.54087611,2026,Sergeli tumani
YTT_004700,26,2603,38,12,4113310.8164122268,3603396.781430554,2026,Yunusobod tumani
YTT_003886,26,2603,134,7,592527.128509374,555225.9999676546,2026,Yunusobod tumani
YTT_001926,26,2610,46,3,5103926.198478369,3577311.449207308,2026,Uchtepa tumani
YTT_000091,26,2608,186,4,1640402.8205114133,1306312.8209850686,2026,Yashnobod tumani
YTT_001061,26,2602,32,3,9648786.320768554,9295808.493659953,2026,Mirzo Ulug'bek tumani
YTT_003852,26,2601,38,4,6198183.842953771,4730262.36013726,2026,Mirobod tumani
YTT_003819,26,2606,172,1,5327253.819719212,4616854.129065142,2026,Chilonzor tumani
YTT_001017,26,2601,99,10,785703.2689454161,712537.9418417116,2026,Mirobod tumani
YTT_003124,26,2601,38,11,5395770.605297284,4798444.480340673,2026,Mirobod tumani
YTT_004031,26,2604,32,2,6735474.752679955,5745790.769778609,2026,Yakkasaroy tumani
YTT_001123,5026,2608,134,6,2511007.922989435,2148328.5584318046,2026,Yashnobod tumani
YTT_004539,26,2612,181,9,7716311.738807878,5771636.912488374,2026,Yangihayot tumani
YTT_002623,26,5026,182,6,4332021.837731517,3506490.7200833294,2026,Toshkent shahri (maxsus toifa)
YTT_001458,26,5026,130,3,501331.09162695595,485063.66835153726,2026,Toshkent shahri (maxsus toifa)
YTT_000277,26,2606,1,9,5336601.891901508,4629132.38441937,2026,Chilonzor tumani
YTT_002247,26,2612,47,4,4312697.477660222,3363330.2635134454,2026,Yangihayot tumani
YTT_000546,26,2611,32,6,430541.20508162206,410133.4441962458,2026,Bektemir tumani
YTT_002932,26,2603,1,10,3883659.4973364356,2812481.6869488107,2026,Yunusobod tumani
YTT_000391,26,2603,172,4,1977100.2472881163,1768933.0482739143,2026,Yunusobod tumani
YTT_004000,26,2603,134,12,644611.6491999307,642234.1557176049,2026,Yunusobod tumani
YTT_004054,26,2603,181,8,13675828.388791123,11262669.673004538,2026,Yunusobod tumani
YTT_000940,26,2604,1,11,2665790.770331578,2258942.7824711334,2026,Yakkasaroy tumani
YTT_004014,26,2608,186,9,3793326.8706306284,3588373.9091319353,2026,Yashnobod tumani
YTT_000397,26,2604,181,3,7980490.0319160335,6350965.742487311,2026,Yakkasaroy tumani
YTT_003491,26,2605,1,8,12112937.125234168,10569717.122338887,2026,Shayxontohur tumani
YTT_004835,26,2607,182,9,3365609.5597584536,2922940.0921460106,2026,Sergeli tumani
YTT_003978,26,2612,172,6,7818197.748190662,7360564.620118069,2026,Yangihayot tumani
YTT_003418,26,2608,38,10,568220.807769636,431974.3310803089,2026,Yashnobod tumani
YTT_003613,26,2607,172,10,2698345.4693853864,2153530.675119879,2026,Sergeli tumani
YTT_002348,26,2601,100,1,5268289.370367626,5222283.389220956,2026,Mirobod tumani
YTT_001866,26,2601,100,3,9661864.183609424,8436287.22999295,2026,Mirobod tumani
YTT_000422,26,2602,100,5,289336.99756495905,284814.124095258,2026,Mirzo Ulug'bek tumani
YTT_000099,26,2610,100,9,1991198.2711530223,1810688.0893460358,2026,Uchtepa tumani
YTT_001636,26,2605,51,10,3891542.9256296623,3800135.515484654,2026,Shayxontohur tumani
YTT_000646,26,5026,199,8,5691588.035630557,4082768.232417828,2026,Toshkent shahri (maxsus toifa)
YTT_001704,26,2611,32,12,3108335.287540514,3056656.4733485407,2026,Bektemir tumani
YTT_001700,26,2602,47,6,3608132.9746403527,3104101.498892662,2026,Mirzo Ulug'bek tumani
YTT_002796,26,2612,186,3,13193210.51908383,10369064.55503022,2026,Yangihayot tumani
YTT_000667,26,2605,46,12,6665585.6034654,5949205.944322402,2026,Shayxontohur tumani
YTT_000228,26,2601,172,6,20898659.211818073,15981168.001672577,2026,Mirobod tumani
YTT_000792,26,2605,181,9,7660964.08050585,7500471.589871942,2026,Shayxontohur tumani
YTT_003102,26,2612,1,6,18307049.212802812,16621997.026565315,2026,Yangihayot tumani
YTT_001480,26,2606,172,2,2303324.1234289343,1957074.303361391,2026,Chilonzor tumani
YTT_003929,26,2605,47,8,2013636.2854145772,1998620.2166724957,2026,Shayxontohur tumani
YTT_003618,26,2602,46,3,13105105.933006253,9536824.214143703,2026,Mirzo Ulug'bek tumani
YTT_002325,26,2610,130,4,25002163.69700752,22821626.542580962,2026,Uchtepa tumani
YTT_004242,26,2604,130,6,12450526.813526085,9122556.069437228,2026,Yakkasaroy tumani
YTT_003362,26,2607,130,6,1082724.863777963,1076902.6764693311,2026,Sergeli tumani
YTT_004476,26,2604,38,11,2845407.7887413953,2481191.4596339273,2026,Yakkasaroy tumani
YTT_004386,5026,2609,186,7,4557777.516305118,4506750.96176996,2026,Olmazor tumani
YTT_001099,26,2603,181,10,3574731.501279262,2750182.3538337722,2026,Yunusobod tumani
YTT_003668,26,2610,186,4,9605896.761480346,7842157.096660767,2026,Uchtepa tumani
YTT_003930,26,2606,51,2,1971740.8064147304,1623313.2165828806,2026,Chilonzor tumani
YTT_001631,26,5026,100,11,19379563.997823443,16200155.724732185,2026,Toshkent shahri (maxsus toifa)
YTT_004483,26,2602,51,8,2569312.878902536,2294372.618139283,2026,Mirzo Ulug'bek tumani
YTT_000414,26,2602,182,9,63842.123637400975,51769.564858098,2026,Mirzo Ulug'bek tumani
YTT_000184,26,2606,1,7,11345797.912363838,9090415.006360954,2026,Chilonzor tumani
YTT_000714,26,2610,186,3,335397.8976355925,285635.7490570955,2026,Uchtepa tumani
YTT_002475,26,2601,47,8,1161493.179985343,934323.3332752214,2026,Mirobod tumani
YTT_000975,26,2603,186,6,10176141.322744232,7566115.671845939,2026,Yunusobod tumani
YTT_003336,5026,2603,46,9,2821457.1834914614,1991891.3552747683,2026,Yunusobod tumani
YTT_003513,26,2607,100,5,1147599.384521886,962066.5632718941,2026,Sergeli tumani
YTT_003392,26,2601,134,6,2274228.736475966,1641108.649022521,2026,Mirobod tumani
YTT_002421,26,2603,181,9,16762066.012798749,14014635.48923515,2026,Yunusobod tumani
YTT_003190,26,2605,99,1,15798158.248412034,13887617.623177404,2026,Shayxontohur tumani
YTT_000466,26,2603,46,6,8852273.31423264,8708907.929172276,2026,Yunusobod tumani
YTT_001540,26,5026,47,11,4450932.241863178,4162027.864969083,2026,Toshkent shahri (maxsus toifa)
YTT_003027,26,2604,130,3,3203730.68392269,2517705.998106958,2026,Yakkasaroy tumani
YTT_003462,26,2611,100,3,4434238.787838415,3787781.435532989,2026,Bektemir tumani
YTT_001940,26,2609,47,7,7853112.767079315,6741280.240587491,2026,Olmazor tumani
YTT_003650,26,2612,130,1,6138210.863702067,4520415.897613476,2026,Yangihayot tumani
YTT_001910,26,2606,172,10,5297894.51707671,4492257.760990613,2026,Chilonzor tumani
YTT_000738,26,2602,181,4,2785873.259309242,2189757.4114739397,2026,Mirzo Ulug'bek tumani
YTT_003733,26,2607,186,4,4080471.9197227648,3867529.048515303,2026,Sergeli tumani
YTT_004392,26,2605,38,9,257021.3790707633,216549.0674778418,2026,Shayxontohur tumani
YTT_001381,26,5026,199,4,1111748.9055854923,959946.3378984177,2026,Toshkent shahri (maxsus toifa)
YTT_002103,26,2603,38,10,6687072.850530343,6469880.9928196585,2026,Yunusobod tumani
YTT_004873,26,2610,38,6,772289.9695692712,705474.3149806161,2026,Uchtepa tumani
YTT_003917,5026,2609,130,3,1558480.3933635924,1118986.120113664,2026,Olmazor tumani
YTT_004638,26,2605,51,11,13527378.58502699,13493203.535679344,2026,Shayxontohur tumani
YTT_004257,26,2610,172,6,513643.4631021588,458856.04741169635,2026,Uchtepa tumani
YTT_004311,26,2605,172,5,1978234.8854007972,1721052.511564386,2026,Shayxontohur tumani
YTT_003544,26,2604,182,3,11302472.409294069,9011859.054810401,2026,Yakkasaroy tumani
YTT_003119,26,2609,134,7,8004504.201984908,7893491.510390026,2026,Olmazor tumani
YTT_001090,26,2601,130,6,3553243.53442178,2783306.1512346836,2026,Mirobod tumani
YTT_001271,26,2606,100,3,12431411.464623136,9911336.200574936,2026,Chilonzor tumani
YTT_000699,26,2610,99,4,5949447.038240956,4743899.033093744,2026,Uchtepa tumani
YTT_000164,26,2608,47,5,1847906.9518157858,1317681.972933596,2026,Yashnobod tumani
YTT_001421,26,2612,199,10,149030.60637232213,140161.94906566868,2026,Yangihayot tumani
YTT_003373,26,2607,32,10,1828484.6967259625,1329064.0725502404,2026,Sergeli tumani
YTT_002179,26,2610,186,8,2287555.2123333556,2063073.1672321039,2026,Uchtepa tumani
YTT_004024,26,2610,172,3,4079344.788723024,3695345.8692975836,2026,Uchtepa tumani
YTT_002719,26,2603,46,9,5254204.673488793,4808665.747760227,2026,Yunusobod tumani
YTT_000878,26,2606,47,3,866537.1887979687,687093.9571514319,2026,Chilonzor tumani
YTT_004939,26,2602,47,4,1973607.5911489003,1644403.1111750356,2026,Mirzo Ulug'bek tumani
YTT_000515,5026,2601,100,9,414210.8549513896,342889.2261688518,2026,Mirobod tumani
YTT_000795,26,2609,134,9,804856.0212648927,655956.5567851671,2026,Olmazor tumani
YTT_001665,26,2607,181,10,2073499.2520528785,1818789.463259273,2026,Sergeli tumani
YTT_004698,26,2607,182,1,5778748.578856662,5441587.427173961,2026,Sergeli tumani
YTT_003094,26,2608,99,5,7265387.125935013,6391147.453809131,2026,Yashnobod tumani
YTT_000045,26,2604,38,4,1921275.0273084242,1560496.187489624,2026,Yakkasaroy tumani
YTT_001554,26,2610,172,11,6534115.837195648,5037880.589222186,2026,Uchtepa tumani
YTT_000335,26,2603,172,3,2146543.060837054,1763439.3026261444,2026,Yunusobod tumani
YTT_004990,26,2603,38,8,1942994.9430718254,1534217.0895508418,2026,Yunusobod tumani
YTT_001326,26,2612,47,6,2000317.059076689,1755832.5156648841,2026,Yangihayot tumani
YTT_003332,26,2610,1,2,3696886.2686050525,3334356.0757859536,2026,Uchtepa tumani
YTT_001832,5026,2606,130,11,5593535.126721548,5275065.810712286,2026,Chilonzor tumani
YTT_001373,26,2611,186,2,7892002.568727201,5668376.2200517105,2026,Bektemir tumani
YTT_002547,26,2608,199,11,3038592.9891377687,2763960.1555279023,2026,Yashnobod tumani
YTT_001637,26,2604,172,12,4204173.050063,3372808.577479908,2026,Yakkasaroy tumani
YTT_004718,26,2607,1,7,1608195.8132623981,1135133.807457596,2026,Sergeli tumani
YTT_002609,26,2605,32,8,667837.6270072178,587702.6019284128,2026,Shayxontohur tumani
YTT_003035,26,2607,1,10,5521580.506048845,4375727.745939287,2026,Sergeli tumani
YTT_004998,26,2601,46,12,5349347.823017893,4672452.045992442,2026,Mirobod tumani
YTT_004567,26,2603,130,4,316685.1750611409,251225.8460377215,2026,Yunusobod tumani
YTT_003276,5026,2608,186,11,949419.4476654007,666701.7060627056,2026,Yashnobod tumani
YTT_000046,26,2612,134,8,1477382.0143821985,1112535.4453318731,2026,Yangihayot tumani
YTT_001068,26,2606,1,6,6222190.463524694,5723633.0333293,2026,Chilonzor tumani
YTT_000490,26,2608,199,2,2851197.9701249325,2593544.0032538692,2026,Yashnobod tumani
YTT_000291,26,2611,199,10,343432.1312269792,279581.04516676784,2026,Bektemir tumani
YTT_002533,26,2607,32,5,6037945.82978794,5098575.283611862,2026,Sergeli tumani
YTT_000130,26,2606,181,1,1730678.7227445147,1234516.327954388,2026,Chilonzor tumani
YTT_000920,26,2603,51,3,4018939.4106936306,3758021.01133294,2026,Yunusobod tumani
YTT_004720,26,2601,172,10,16148619.681621158,13392461.732020559,2026,Mirobod tumani
YTT_002787,26,2604,47,10,1029573.9115239854,923204.4755015802,2026,Yakkasaroy tumani
YTT_004916,26,2609,181,10,2849295.683211771,2174184.602131871,2026,Olmazor tumani
YTT_003015,26,2605,47,4,210409.22931948406,189940.95601897754,2026,Shayxontohur tumani
YTT_002148,5026,2608,32,1,5360009.051928189,4194560.720619468,2026,Yashnobod tumani
YTT_001702,26,2604,32,8,4646180.633531675,4429312.461558863,2026,Yakkasaroy tumani
YTT_001764,26,2608,130,1,2201858.5601116847,1715320.528642609,2026,Yashnobod tumani
YTT_002742,26,2612,47,7,1087687.6609506295,1075473.8815645375,2026,Yangihayot tumani
YTT_003707,26,2609,32,6,2372998.808992525,1825775.6499078458,2026,Olmazor tumani
YTT_003256,26,2604,134,12,286593.34589534614,279587.0113241433,2026,Yakkasaroy tumani
YTT_003769,26,2603,99,8,3838888.806106525,3184014.6450427077,2026,Yunusobod tumani
YTT_004989,26,2604,32,7,5820448.434697506,4631444.589267681,2026,Yakkasaroy tumani
YTT_004373,26,2608,1,3,1065868.7490490722,866974.2032318185,2026,Yashnobod tumani
YTT_003421,26,2605,51,8,1968702.2400529247,1636177.077894535,2026,Shayxontohur tumani
YTT_004955,26,2604,181,9,712578.7536788929,526011.1332590157,2026,Yakkasaroy tumani
